minFlux,maxFlux,fluxSpan,rxns
0,0.0111313411706564,0.0111313411706564,MALIC_NADP_RXN_p
0,0.00118616040902309,0.00118616040902309,MALONATE_S_ALD_DH_m
0.007923382356,0.0100516503909637,0.00212826803496367,MALONYL_COA_ACP_TRANSACYL_RXN_p
0,0.00808601601587405,0.00808601601587405,MALONYL_COA_DECARBOXYLASE_RXN_c
0,0.00295966555950145,0.00295966555950145,MALSYN_RXN_x
0,0,0,MALTODEG_RXN_c
0,0.00404300800806135,0.00404300800806135,MALTODEXGLUCOSID_RXN_p
0,0,0,MALTOSE_pc
-1000,1000,2000,MAL_ACONITATE_mc
-1000,1000,2000,MAL_CIT_mc
0,0.00502279075332368,0.00502279075332368,MAL_H_rev_vc
0,0.00502279075332368,0.00502279075332368,MAL_H_vc
-1000,1000,2000,MAL_ISOCITRATE_mc
-1000,1000,2000,MAL_Pi_mc
-1000,1000,2000,MAL_SO4_mc
-1000,1000,2000,MAL_SUC_mc
-0.0080860160165912,0.00337864513539898,0.0114646611519902,MAL_xc
0,0,0,MANDELONITRILE_LYASE_RXN_c
0,0.00409780141961267,0.00409780141961267,MANNITOL_1_PHOSPHATASE_RXN_c
0,0.00409780141961267,0.00409780141961267,MANNKIN_RXN_c
-0.00409780141990268,0,0.00409780141990268,MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c
-0.00808601601579539,0,0.00808601601579539,MANNPGUANYLTRANGDP_RXN_c
-0.000198073050000858,0,0.000198073050000858,MANNPISOM_RXN_c
0,0.000936978585690011,0.000936978585690011,MEPROPCOA_ETF_RXN_m
0,0.000936978585690011,0.000936978585690011,MEPROPCOA_FAD_RXN_m
0,0,0,MERCAPYSTRANS_RXN_c
8.69203449838096e-05,0.000638257729421462,0.000551337384437652,METHENYLTHFCYCLOHYDRO_RXN_c
6.057162e-05,6.694758e-05,6.37596000000001e-06,METHIONINE__TRNA_LIGASE_RXN_c
0,0,0,METHIONINE_GAMMA_LYASE_RXN_c
0,0.00269533867191607,0.00269533867191607,METHIONINE_S_METHYLTRANSFERASE_RXN_c
0,0.000732091763751273,0.000732091763751273,METHYLACETOACETYLCOATHIOL_RXN_m
-0.000936978585741599,0,0.000936978585741599,METHYLACYLYLCOA_HYDROXY_RXN_m
0,0.000834841485077261,0.000834841485077261,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m
-999.999852508035,1000,1999.99985250804,METHYLENE_THF_mc
-999.999852508035,1000,1999.99985250804,METHYLENE_THF_pc
8.69203449838096e-05,0.000638257729421462,0.000551337384437652,METHYLENETHFDEHYDROG_NADP_RXN_c
-0.000834841485016113,0,0.000834841485016113,METHYLGLUTACONYL_COA_HYDRATASE_RXN_m
0,0,0,METHYLMALONYL_COA_EPIM_RXN_c
0,0.000502542502346712,0.000502542502346712,METHYLTHIOADENOSINE_NUCLEOSIDASE_RXN_c
6.0571619997063e-05,6.69475799668362e-05,6.37595996977325e-06,MET_pc
0,0,0,MEVALONATE_KINASE_RXN_c
0,0,0,MG2_rev_vc
0,0,0,MHPCHYDROL_RXN_c
0,0.00269533867191607,0.00269533867191607,MMUM_RXN_c
0,0,0,MONOPHENOL_MONOOXYGENASE_RXN_c
0,0,0,MTOB_pc
0,0.00808601601489901,0.00808601601489901,MYO_INOSITOL_1_KINASE_RXN_c
0,0,0,MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c
0,0.00808601601363534,0.00808601601363534,MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c
0,0,0,MYO_INOSITOL_2_DEHYDROGENASE_RXN_c
0,0,0,Maltose_biomass
0,0,0,Methanetiol_biomass
0,0,0,Mg_tx
0.00505740581121035,0.0173508962574156,0.0122934904462053,Mitochondrial_ATP_Synthase_m
0,0.000260028173311179,0.000260028173311179,Myristate_ACT_x
-2.091915e-07,-1.892685e-07,1.9923e-08,Myristate_biomass
1.89268462236214e-07,0.000260236668153855,0.000260047399691619,Myristate_pc
-0.00630725890346184,0,0.00630725890346184,N_ACETYLGLUTPREDUCT_RXN_p
0,0.00289972760808338,0.00289972760808338,N_ACETYLTRANSFER_RXN_p
0,0.00055754675548091,0.00055754675548091,N_CARBAMOYLPUTRESCINE_AMIDASE_RXN_c
0,0,0,N_CARBAMOYLSARCOSINE_AMIDASE_RXN_c
0,0.00808601601469372,0.00808601601469372,NAD_KIN_RXN_c
0,0,0,NAD_KIN_RXN_p
0,0,0,NAD_SYNTH_GLN_RXN_c
0,0,0,NAD_SYNTH_NH3_RXN_c
0.00518287680235755,0.0185993225497414,0.0134164457473839,NADH_DEHYDROG_A_RXN_m
0,0.00977049308767164,0.00977049308767164,NADH_KINASE_RXN_c
0,0,0,NADH_KINASE_RXN_x
0,0,0,NADPH_DEHYDROGENASE_FLAVIN_RXN_c
0,0.0264388496930445,0.0264388496930445,NADPH_Dehydrogenase_p
-0.0006902385,-0.0006245015,6.5737e-05,NADPHoxc_tx
-0.0006902385,-0.0006245015,6.5737e-05,NADPHoxm_tx
-0.0006902385,-0.0006245015,6.5737e-05,NADPHoxp_tx
0,0,0,NADPHoxx_tx
0,0.00404300800803011,0.00404300800803011,NADPYROPHOSPHAT_RXN_c
0,0,0,NAG1P_URIDYLTRANS_RXN_c
0,0,0,NAPHTHOATE_SYN_RXN_c
0,0,0,NARINGENIN_3_DIOXYGENASE_RXN_c
0,0,0,NARINGENIN_CHALCONE_SYNTHASE_RXN_c
0,0,0,NH3_mc
0,0,0,NH3_pc
0,0,0,NH3_xc
0,0,0,NH4_biomass
0,0.000831768874700845,0.000831768874700845,NH4_tx
0,0,0,NICONUCADENYLYLTRAN_RXN_c
0,0,0,NICOTINAMID_RXN_c
0,0,0,NICOTINATE_N_METHYLTRANSFERASE_RXN_c
0,0,0,NICOTINATEPRIBOSYLTRANS_RXN_c
0,0,0,NICOTINATE_NUCLEOTIDE_pc
-0.000670009224336354,0,0.000670009224336354,NITRATE_REDUCTASE_NADH_RXN_c
0,0.0200911630133851,0.0200911630133851,NITRATE_H_rev_vc
0,0.0401823260267703,0.0401823260267703,NITRATE_vc
0,0,0,NITRIC_OXIDE_SYNTHASE_RXN_m
0,0,0,NITRIC_OXIDE_biomass
-0.000670009224108981,0,0.000670009224108981,NITRITE_pc
0,0,0,NMNNUCLEOSID_RXN_c
0,0.000670009223427796,0.000670009223427796,NO3_tx
0,0,0,O_SUCCHOMOSERLYASE_RXN_c
0,0,0,O_SUCCINYLBENZOATE_COA_LIG_RXN_c
0,0,0,O_SUCCINYLBENZOATE_COA_SYN_RXN_c
-0.01064358550002,-0.00403387307744651,0.00660971242257347,O2_mc
2.19088273181139e-05,0.00663162124999417,0.00660971242267605,O2_pc
0.003912385,0.004324215,0.00041183,O2_tx
-0.0016572690482235,0,0.0016572690482235,O2_xc
-1000,1000,2000,OAA_ACONITATE_mc
-1000,1000,2000,OAA_CIT_mc
-1000,1000,2000,OAA_ISOCITRATE_mc
-1000,1000,2000,OAA_MAL_mc
-1000,1000,2000,OAA_MAL_pc
-1000,1000,2000,OAA_Pi_mc
-1000,1000,2000,OAA_SO4_mc
-1000,1000,2000,OAA_SUC_mc
-1000,1000,2000,OAA_xc
0,0,0,OHMETHYLBILANESYN_RXN_p
0,0.00269533867208231,0.00269533867208231,OHMETPYRKIN_RXN_c
0,0.000189859098029666,0.000189859098029666,OLEATE_CPD_xc
-0.00404300800801138,0,0.00404300800801138,ORNCARBAMTRANSFER_RXN_m
0.000289218950001668,0.00433222695801305,0.00404300800801138,ORNCARBAMTRANSFER_RXN_p
0,0.00092947165285314,0.00092947165285314,ORNDECARBOX_RXN_c
-0.0011438881375625,0.00601803995368755,0.00716192809125005,ORNITHINE_GLU_AMINOTRANSFORASE_RXN_m
-1000,1000,2000,ORNITHINE_CITRULLINE_mc
-0.00423211270583579,0.00601803995334649,0.0102501526591823,ORNITHINE_CITRULLINE_pc
0,0,0,OROPRIBTRANS_RXN_p
0,0,0,OROTATE_pc
0,0,0,OROTPDECARB_RXN_p
0,0,0,OXALATE__COA_LIGASE_RXN_c
0,0.00819560284026011,0.00819560284026011,OXALODECARB_RXN_p
0,0,0,OXALYL_COA_DECARBOXYLASE_RXN_c
0,0.000189859098029666,0.000189859098029666,Oleate_ACT_x
-0.000347046,-0.000313994,3.3052e-05,Oleate_biomass
0.0003139939999528,0.000531455602299502,0.000217461602346702,Oleate_pc
0,0.000189859098029666,0.000189859098029666,Oleoyl_CoA_oxi_x
0,0,0,P_AMINO_BENZOATE_mc
0,0,0,P_AMINO_BENZOATE_pc
0,0,0,P_PANTOCYSDECARB_RXN_c
0,0,0,P_PANTOCYSLIG_RXN_c
0,0,0,PABASYN_RXN_p
0.000160217500024373,0.000397599307575547,0.000237381807551174,PALMITATE_pc
0,0.00202150400420464,0.00202150400420464,PALMITATE_rev_xc
0,0.00202150400420464,0.00202150400420464,PALMITATE_xc
0,0.00404300800754257,0.00404300800754257,PALMITOYL_COA_HYDROLASE_RXN_c
0,0.00269533867205999,0.00269533867205999,PANTEPADENYLYLTRAN_RXN_c
0,0,0,PANTOATE_BETA_ALANINE_LIG_RXN_c
0,0,0,PANTOTHENATE_KIN_RXN_c
0,0,0,PAPS_biomass
0,0,0,PAPS_pc
0,0,0,PELUDP_RXN_c
-0.0121550105011465,0,0.0121550105011465,PEPCARBOX_RXN_c
0,0.00819560283977159,0.00819560283977159,PEPCARBOXYKIN_RXN_c
-0.0202383095754612,0,0.0202383095754612,PEPDEPHOS_RXN_c
-0.0202383095756886,0,0.0202383095756886,PEPDEPHOS_RXN_p
-1000,1000,2000,PEP_Pi_pc
-1000,0.012493611260652,1000.01249361126,PGLUCISOM_RXN_c
-0.012699855754704,0.00804071599236522,0.0207405717470692,PGLUCISOM_RXN_p
0,0.00837083610440459,0.00837083610440459,PGLYCDEHYDROG_RXN_p
-1000,1000,2000,PHEAMINOTRANS_RXN_c
0,0,0,PHENDEHYD_RXN_c
0.00026003495,0.00028740705,2.73721e-05,PHENYLALANINE__TRNA_LIGASE_RXN_c
0,0,0,PHENYLALANINE_AMMONIA_LYASE_RXN_c
0,0,0,PHENYLPYRUVATE_DECARBOXYLASE_RXN_c
0,0,0,PHENYLPYRUVATE_TAUTOMERASE_RXN_c
0.000260034949974397,0.000287407049995636,2.7372100021239e-05,PHE_pc
0,0,0,PHOSACETYLGLUCOSAMINEMUT_RXN_c
-1000,999.996536759345,1999.99653675934,PHOSGLYPHOS_RXN_c
-1000,999.994716884034,1999.99471688403,PHOSGLYPHOS_RXN_p
-0.000198073050000858,0,0.000198073050000858,PHOSMANMUT_RXN_c
0,0,0,PHOSNACMURPENTATRANS_RXN_c
0,0.00808601601611227,0.00808601601611227,PHOSPHOENOLPYRUVATE_PHOSPHATASE_RXN_c
-1000,-0.00395899793500121,999.996041002065,PHOSPHOGLUCMUT_RXN_c
-0.00514557800772764,-0.00110256999994363,0.00404300800778401,PHOSPHOGLUCMUT_RXN_p
0,0,0,PHOSPHOMEVALONATE_KINASE_RXN_x
0,0.00397055326919826,0.00397055326919826,PHOSPHORIBULOKINASE_RXN_p
0.0147285699016404,0.0302682748445235,0.0155397049428831,PLASTOQUINOL__PLASTOCYANIN_REDUCTASE_RXN_p
0,0,0,PMPOXI_RXN_c
0,0.00808601601560883,0.00808601601560883,PNKIN_RXN_c
0,0.00107619027192359,0.00107619027192359,PNPOXI_RXN_c
0,0,0,POLYAMINE_OXIDASE_RXN_c
0,0,0,PORPHOBILSYNTH_RXN_p
5.50318850400799e-05,6.08247149784802e-05,5.79282993840025e-06,PRAISOM_RXN_p
0,0,0,PREPHENATE_ASP_TRANSAMINE_RXN_c
-0.00083797771992522,-0.000379227650000757,0.000458750069924463,PREPHENATE_TRANSAMINE_RXN_p
0,0,0,PREPHENATEDEHYDRAT_RXN_c
8.69203449838096e-05,9.60698549761219e-05,9.14950999231223e-06,PRIBFAICARPISOM_RXN_p
0.0005038686,0.0005569074,5.30388000000001e-05,PROLINE__TRNA_LIGASE_RXN_c
0,0.00487154238101084,0.00487154238101084,PROLINE_DEHYDROGENASE_m
0,0.00464704297159243,0.00464704297159243,PROLINE_MULTI_c
0,0.00493414133593089,0.00493414133593089,PROLINE_MULTI_p
0,0,0,PROPIONATE__COA_LIGASE_RXN_c
0,0.00118616040913366,0.00118616040913366,PROPIONYL_COA_mc
0,0.000906907397961731,0.000906907397961731,PROPIONYL_COA_xc
0,0,0,PROSTAGLANDIN_E_SYNTHASE_RXN_c
0,0,0,PROTOHEMEFERROCHELAT_RXN_c
0.0155659555350667,0.05417576177706,0.0386098062419933,PROTON_mc
-1000,1000,2000,PROTON_pc
0.0133703,0.0147777,0.0014074,PROTON_tx
0,0,0,PROTON_vc
-0.00624389226345556,0.00139382752968231,0.00763771979313788,PROTON_xc
0,0,0,PROTOPORGENOXI_RXN_m
0,0,0,PROTOPORGENOXI_RXN_p
0,0,0,PROTOPORPHYRINOGEN_mc
-0.0121501139882412,0.0150168868859737,0.0271670008742149,PRO_GLU_mc
-0.0152234718520633,0.0121501139883549,0.0273735858404182,PRO_mc
0,0.00493414133507031,0.00493414133507031,PRO_pc
-0.000274559219974435,0,0.000274559219974435,PRPPAMIDOTRANS_RXN_p
0,0.000502542502345844,0.000502542502345844,PRPPSYN_RXN_c
0.00014195222998381,0.000426073215402781,0.000284120985418972,PRPPSYN_RXN_p
-6.08247149784802e-05,-5.50318850400799e-05,5.79282993840025e-06,PRTRANS_RXN_p
-0.00837083610485934,0,0.00837083610485934,PSERTRANSAM_RXN_p
0,0,0,PSERTRANSAMPYR_RXN_c
0,0,0,PSEUDOURIDINE_KINASE_RXN_c
0.00191471257740575,0.00968456504917827,0.00776985247177252,PSII_RXN_p
0,0.000929471652889662,0.000929471652889662,PUTRESCINE_OXIDASE_RXN_c
0,0.00808601601540076,0.00808601601540076,PYRAMKIN_RXN_c
-0.00107619027187411,0,0.00107619027187411,PYRIDOXINE_4_DEHYDROGENASE_RXN_c
0,0.00808601601589826,0.00808601601589826,PYRIDOXKIN_RXN_c
0,0,0,PYRIMSYN1_RXN_c
0,0.00269533867208231,0.00269533867208231,PYRIMSYN3_RXN_c
0,0.00819560283810006,0.00819560283810006,PYRNUTRANSHYDROGEN_RXN_c
-0.00305726511282955,0,0.00305726511282955,PYRROLINECARBREDUCT_RXN_NADP_c
-0.00378297365421076,0,0.00378297365421076,PYRROLINECARBREDUCT_RXN_NADP_p
-0.00464704297132812,0,0.00464704297132812,PYRROLINECARBREDUCT_RXN_NAD_c
-0.00493414133495662,0,0.00493414133495662,PYRROLINECARBREDUCT_RXN_NAD_p
0,0.00808601601581923,0.00808601601581923,PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c
0,0.00808601601579539,0.00808601601579539,PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p
-0.00256813142550527,0,0.00256813142550527,PYRUVATE_H_mc
-0.0205718232872414,0.00816914548568093,0.0287409687729223,PYRUVATE_pc
0,0.000221190525618019,0.000221190525618019,Palmitate_ACT_x
-0.0001770825,-0.0001602175,1.6865e-05,Palmitate_biomass
0,0.000221190525546502,0.000221190525546502,Palmityl_CoA_oxi_x
0.0617006,0.0681954,0.0064948,Photon_tx
-0.0510368820247322,-0.0145667371273248,0.0364701448974074,Pi_H_mc
-1000,1000,2000,Pi_H_pc
0,0,0,Pi_biomass
0,0,0,Pi_tx
0,0,0,Pi_vc
0,0.00624389226322819,0.00624389226322819,Pi_xc
0.00420816282896523,0.0162020355809473,0.0119938727519821,Plastidial_ATP_Synthase_p
0.00565963165,0.00625538235,0.0005957507,Protein_Polymerisation_c
0.00565963165,0.00625538235,0.0005957507,Protein_Processing_c
0.00565963165,0.00625538235,0.0005957507,Protein_Translocation_c
0,0,0,QUERCETIN_3_O_METHYLTRANSFERASE_RXN_c
0,0,0,QUINOLINATE_SYNTHA_RXN_p
0,0,0,QUINOPRIBOTRANS_RXN_p
0,0,0,R12_RXN_c
0,0,0,R123_RXN_c
0,0.000502542502346712,0.000502542502346712,R145_RXN_c
0,0,0,R146_RXN_c
0,0.000502542502317937,0.000502542502317937,R147_RXN_c
0,0,0,R222_RXN_c
0,0,0,R223_RXN_c
0,0,0,R267_RXN_c
0,0,0,R314_RXN_c
0,0,0,R524_RXN_c
0,0.000502542502317937,0.000502542502317937,R82_RXN_c
0,0.000502542502317937,0.000502542502317937,R83_RXN_c
0,0,0,RETICULINE_OXIDASE_RXN_c
0,0,0,RHAMNOSE_biomass
-0.000502542502317738,0,0.000502542502317738,RIB5PISOM_RXN_c
-0.00183056932655745,0.00107315067883079,0.00290372000538824,RIB5PISOM_RXN_p
0,0,0,RIBOFLAVIN_SYN_RXN_c
0,0,0,RIBOFLAVINKIN_RXN_c
0,0,0,RIBOFLAVINSYNDEAM_RXN_c
0,0,0,RIBOFLAVINSYNREDUC_RXN_c
0,0,0,RIBOKIN_RXN_c
0,0,0,RIBOPHOSPHAT_RXN_c
-0.00397055327061935,0,0.00397055327061935,RIBULOSE_BISPHOSPHATE_CARBOXYLASE_RXN_p
-0.000496365473054539,0.00475700306731142,0.00525336854036595,RIBULP3EPIM_RXN_c
-0.00351591818866642,0.00247701706564385,0.00599293525431027,RIBULP3EPIM_RXN_p
0,0,0,RNA_Processing_c
0,0,0,RXN_10032_c
0,0,0,RXN_10035_c
0,0,0,RXN_10060_c
0,0,0,RXN_10061_c
0,0,0,RXN_10062_c
0,0,0,RXN_10068_c
0,0,0,RXN_10130_c
0,0,0,RXN_10131_c
0,0,0,RXN_10132_c
0,0,0,RXN_10138_c
-1000,0.00819560284003273,1000.00819560284,RXN_10139_c
0,0,0,RXN_10244_c
0,0,0,RXN_10429_c
0,0,0,RXN_10430_c
0,0,0,RXN_10431_c
0,0,0,RXN_10432_c
0,0,0,RXN_10433_c
0,0,0,RXN_10434_c
0,0,0,RXN_10435_c
0,0,0,RXN_10454_c
0,0,0,RXN_10464_c
0,0,0,RXN_1061_c
0,0,0,RXN_10625_c
0,0,0,RXN_10629_c
0,0,0,RXN_1062_c
0,999.996041002065,999.996041002065,RXN_10639_c
0,0,0,RXN_1063_c
0,0,0,RXN_10659_c
0,0,0,RXN_1065_c
0,0,0,RXN_10688_c
0,0,0,RXN_10695_c
0,0,0,RXN_10696_c
0,0,0,RXN_10697_c
0,0,0,RXN_10698_c
0,0,0,RXN_10699_c
0,0,0,RXN_10700_c
0,0,0,RXN_10701_c
0,0,0,RXN_10702_c
0,0,0,RXN_10703_c
0,0,0,RXN_10704_c
0,0,0,RXN_10705_c
0,0,0,RXN_10706_c
0,0,0,RXN_10707_c
0,0,0,RXN_10708_c
0,0,0,RXN_10711_c
0,0,0,RXN_10727_c
1.892685e-07,0.000260236668153855,0.000260047399653855,RXN_10727_p
0,0,0,RXN_10741_c
0,0.0012388701966152,0.0012388701966152,RXN_10745_NADP_c
0,0.00145949091662705,0.00145949091662705,RXN_10745_NAD_c
0,0,0,RXN_10747_c
0,0,0,RXN_10749_c
0,0,0,RXN_10756_c
0,0,0,RXN_10763_c
0,0,0,RXN_10769_c
0,0.00404300800786426,0.00404300800786426,RXN_10770_p
0,0,0,RXN_10772_c
0,0,0,RXN_10773_c
0,0,0,RXN_10774_c
0,1000,1000,RXN_10783_c
0,0,0,RXN_10786_c
0,0,0,RXN_10787_c
0,0,0,RXN_10788_c
0,0.00269533867181224,0.00269533867181224,RXN_10811_c
-1000,1000,2000,RXN_10814_c
0,0,0,RXN_10825_c
0,0,0,RXN_10841_c
0,0,0,RXN_10851_c
0,0.0080860160155396,0.0080860160155396,RXN_10862_c
0,0,0,RXN_10884_c
0,0,0,RXN_10885_c
0,0,0,RXN_10886_c
0,0,0,RXN_10887_c
0,0.00134766933590758,0.00134766933590758,RXN_10940_c
0,0,0,RXN_10952_c
0,0,0,RXN_10953_c
0,0,0,RXN_10954_c
0,0.00808601601541313,0.00808601601541313,RXN_10956_c
0,0,0,RXN_10967_c
0,0,0,RXN_10971_c
0,0,0,RXN_10972_c
0,0,0,RXN_10973_c
0,0,0,RXN_10974_c
0,0,0,RXN_10979_c
0,1000,1000,RXN_11002_c
0,0,0,RXN_1101_c
0,0,0,RXN_1102_c
0,0,0,RXN_1103_c
0,0,0,RXN_1104_c
0,0,0,RXN_11052_c
0,0,0,RXN_11061_c
0,0,0,RXN_11062_c
0,0,0,RXN_1106_c
0,0,0,RXN_11083_c
0,0,0,RXN_11085_c
0,0,0,RXN_11086_c
0,0,0,RXN_11087_c
0,0,0,RXN_11101_c
0,0,0,RXN_11112_c
0,0,0,RXN_11151_c
0,0,0,RXN_11152_c
0,0,0,RXN_11186_c
0,0,0,RXN_11190_c
0,0,0,RXN_111_c
0,0.000936978585690011,0.000936978585690011,RXN_11213_m
0,0,0,RXN_1121_c
0,0,0,RXN_11241_c
0,0,0,RXN_11257_c
0,0,0,RXN_11258_c
0,0,0,RXN_11259_c
0,0,0,RXN_1125_c
0,0,0,RXN_11261_c
0,0,0,RXN_11263_c
0,0,0,RXN_11264_c
0,0,0,RXN_11265_c
0,0,0,RXN_11267_c
0,0,0,RXN_11268_c
0,0,0,RXN_1126_c
0,0,0,RXN_11322_c
0,0,0,RXN_11324_c
0,0,0,RXN_11325_c
0,0,0,RXN_11336_c
0,0,0,RXN_11340_c
0,0,0,RXN_11354_c
0,0,0,RXN_11355_c
0,0,0,RXN_11369_c
0,0,0,RXN_11382_c
0,0,0,RXN_11385_NADP_c
0,0,0,RXN_11385_NAD_c
0,0,0,RXN_11387_NADP_c
0,0,0,RXN_11387_NAD_c
0,0,0,RXN_11388_NADP_c
0,0,0,RXN_11388_NAD_c
0,0,0,RXN_11396_c
0,0,0,RXN_11397_c
0,0,0,RXN_113_c
0,0,0,RXN_11400_c
0,0,0,RXN_11403_c
0,0,0,RXN_11412_c
0,0,0,RXN_11413_c
0,0,0,RXN_11414_c
0,0,0,RXN_11415_c
0,0,0,RXN_11416_c
0,0,0,RXN_11417_c
0,0,0,RXN_11418_c
0,0,0,RXN_11419_c
0,0,0,RXN_11428_c
0,0,0,RXN_1142_c
0,0,0,RXN_1143_c
0,0,0,RXN_1144_c
0,0,0,RXN_11468_c
0,0,0,RXN_11484_c
0,0,0,RXN_11486_c
0,0,0,RXN_114_c
0,0.00405578052318243,0.00405578052318243,RXN_11501_c
0,0.00405113059755533,0.00405113059755533,RXN_11502_c
0,0,0,RXN_11505_c
0,0,0,RXN_11524_c
0,0,0,RXN_11527_c
0,0,0,RXN_11529_c
0,0,0,RXN_11530_c
0,0,0,RXN_11531_c
0,0,0,RXN_11537_c
0,0,0,RXN_11538_c
0,0,0,RXN_11539_c
0,0,0,RXN_11552_c
0,0,0,RXN_11565_c
0,0,0,RXN_11566_c
0,0,0,RXN_11575_c
0,0,0,RXN_115_c
0,0,0,RXN_11619_c
0,0,0,RXN_11623_c
0,0,0,RXN_11625_c
0,0,0,RXN_11626_c
0,0,0,RXN_11654_c
0,0,0,RXN_11655_c
0,0,0,RXN_11658_c
0,0,0,RXN_11659_c
0,0,0,RXN_11660_c
0,0.00819560283980536,0.00819560283980536,RXN_11662_c
0,0,0,RXN_11667_c
0,0,0,RXN_11669_c
0,0,0,RXN_11684_c
0,0,0,RXN_11685_c
0,0,0,RXN_11686_c
0,0,0,RXN_11695_c
0,0,0,RXN_11705_c
0,0,0,RXN_11733_c
0,0.00113405447166315,0.00113405447166315,RXN_11811_c
0,1000,1000,RXN_11832_c
0,0,0,RXN_11852_c
0,0,0,RXN_11881_c
0,0,0,RXN_11887_c
0,0,0,RXN_118_c
0,0,0,RXN_11907_c
0,0,0,RXN_11908_c
0,0,0,RXN_11911_c
0,0,0,RXN_11916_c
0,0,0,RXN_11925_c
0,0,0,RXN_11926_c
0,0,0,RXN_11927_c
0,0,0,RXN_11928_c
0,0,0,RXN_11929_c
0,0,0,RXN_11930_c
0,0,0,RXN_11931_c
0,0,0,RXN_11932_c
0,0,0,RXN_11933_c
0,0,0,RXN_11934_c
0,0,0,RXN_11935_c
0,0,0,RXN_11936_c
0,0,0,RXN_11937_c
0,0,0,RXN_11938_c
0,0,0,RXN_11939_c
0,0,0,RXN_11956_c
0,0,0,RXN_11957_c
0,0.000637068590886997,0.000637068590886997,RXN_12019_c
0,0,0,RXN_12042_c
0,0,0,RXN_12063_c
0,0,0,RXN_12064_c
0,0,0,RXN_12070_c
0,0,0,RXN_12078_c
0,0,0,RXN_12085_c
0,0,0,RXN_12086_c
0,0,0,RXN_12087_c
0,0,0,RXN_12089_c
0,0,0,RXN_12090_c
0,0,0,RXN_12091_c
0,0,0,RXN_12123_c
0,0,0,RXN_12127_c
0,0,0,RXN_12131_c
0,0,0,RXN_12132_c
0,0,0,RXN_12140_c
0,0,0,RXN_12141_c
0,0,0,RXN_12142_c
0,0,0,RXN_12155_c
0,0,0,RXN_12156_c
0,0,0,RXN_12157_c
0,0,0,RXN_12165_c
0,0.00808601601584312,0.00808601601584312,RXN_12195_c
0,0.00808601601545437,0.00808601601545437,RXN_12196_c
0,0.00808601601535096,0.00808601601535096,RXN_12197_c
0,0.0080860160158614,0.0080860160158614,RXN_12198_c
0,0.00404300800786119,0.00404300800786119,RXN_12199_c
0,0.00404300800766748,0.00404300800766748,RXN_12200_c
0,0,0,RXN_1223_c
0,0,0,RXN_12240_c
0,0,0,RXN_12243_c
0,0,0,RXN_12244_c
0,0,0,RXN_12281_c
0,0,0,RXN_12292_c
0,0,0,RXN_12293_c
0,0,0,RXN_12295_c
0,0,0,RXN_12296_c
0,0,0,RXN_12297_c
0,0,0,RXN_12299_c
0,0,0,RXN_12300_c
0,0,0,RXN_12304_c
0,0,0,RXN_12307_c
0,0,0,RXN_12319_c
0,0,0,RXN_12320_c
0,0,0,RXN_12325_c
0,0,0,RXN_12349_c
0,0,0,RXN_12350_c
0,0.00404300800768508,0.00404300800768508,RXN_12359_c
0,0,0,RXN_12360_c
0,0,0,RXN_12361_c
0,0,0,RXN_12370_c
0,0,0,RXN_12393_c
0,0,0,RXN_12394_c
0,0,0,RXN_12395_c
0,0,0,RXN_12396_c
0,0,0,RXN_12405_NADP_c
0,0,0,RXN_12405_NAD_c
0,0,0,RXN_12421_c
0,0,0,RXN_12428_c
0,0,0,RXN_12430_c
0,0,0,RXN_12449_c
0,0,0,RXN_12451_c
0,0.00404300800771204,0.00404300800771204,RXN_12460_c
0,0,0,RXN_12490_c
0,0,0,RXN_12510_c
0,0,0,RXN_12529_c
0,0,0,RXN_12540_c
0,0.00123887019675513,0.00123887019675513,RXN_12541_c
0,0,0,RXN_12561_c
0,0,0,RXN_12565_c
0,0,0,RXN_12567_c
0,0,0,RXN_12570_c
0,0,0,RXN_12590_c
0,0,0,RXN_12613_c
0,0,0,RXN_12616_c
0,0,0,RXN_12642_c
0,1000,1000,RXN_12644_c
0,0,0,RXN_12645_c
0,0,0,RXN_12669_c
0,0,0,RXN_12673_c
0,0,0,RXN_12678_c
0,0,0,RXN_12680_c
0,0,0,RXN_12681_c
0,0,0,RXN_12682_c
0,0,0,RXN_12683_c
0,0,0,RXN_12686_c
0,0,0,RXN_12718_c
0,0,0,RXN_12726_c
0,0,0,RXN_12728_c
0,0,0,RXN_12729_c
0,0,0,RXN_12730_c
0,0.00808601601568171,0.00808601601568171,RXN_12752_c
0,0.00808601601573855,0.00808601601573855,RXN_12753_c
0,0.00808601601573855,0.00808601601573855,RXN_12754_c
0,0,0,RXN_12799_c
0,0,0,RXN_12861_c
0,0,0,RXN_12862_c
0,0,0,RXN_12864_c
0,0,0,RXN_12869_c
0,0,0,RXN_12870_c
0,0,0,RXN_12871_c
0,0,0,RXN_12872_c
0,0,0,RXN_12876_c
0,1000,1000,RXN_12878_c
0,0,0,RXN_12884_c
0,0,0,RXN_12893_c
0,0,0,RXN_12894_c
0,0,0,RXN_12895_c
